Weight	Squared?	Rule	Satisfaction
10.0	true	( ~( LOCALLIKES('13', '1') ) | ~( LOCALLIKES('8', '1') ) | KNOWS('13', '8') )	1.0
10.0	true	( ~( LOCALLIKES('13', '1') ) | ~( LOCALLIKES('9', '1') ) | KNOWS('13', '9') )	1.0
10.0	true	( ~( LOCALLIKES('13', '1') ) | ~( LOCALLIKES('16', '1') ) | KNOWS('13', '16') )	1.0
10.0	true	( ~( LOCALLIKES('13', '1') ) | ~( LOCALLIKES('17', '1') ) | KNOWS('13', '17') )	1.0
10.0	true	( ~( LOCALLIKES('13', '1') ) | ~( LOCALLIKES('22', '1') ) | KNOWS('13', '22') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('0', '2') ) | KNOWS('13', '0') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('1', '2') ) | KNOWS('13', '1') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('2', '2') ) | KNOWS('13', '2') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('4', '2') ) | KNOWS('13', '4') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('6', '2') ) | KNOWS('13', '6') )	0.9403800964355469
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('8', '2') ) | KNOWS('13', '8') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('9', '2') ) | KNOWS('13', '9') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('16', '2') ) | KNOWS('13', '16') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('17', '2') ) | KNOWS('13', '17') )	1.0
10.0	true	( ~( LOCALLIKES('13', '2') ) | ~( LOCALLIKES('22', '2') ) | KNOWS('13', '22') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('0', '3') ) | KNOWS('13', '0') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('1', '3') ) | KNOWS('13', '1') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('2', '3') ) | KNOWS('13', '2') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('4', '3') ) | KNOWS('13', '4') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('6', '3') ) | KNOWS('13', '6') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('8', '3') ) | KNOWS('13', '8') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('9', '3') ) | KNOWS('13', '9') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('16', '3') ) | KNOWS('13', '16') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('17', '3') ) | KNOWS('13', '17') )	1.0
10.0	true	( ~( LOCALLIKES('13', '3') ) | ~( LOCALLIKES('22', '3') ) | KNOWS('13', '22') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('0', '4') ) | KNOWS('13', '0') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('1', '4') ) | KNOWS('13', '1') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('2', '4') ) | KNOWS('13', '2') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('4', '4') ) | KNOWS('13', '4') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('6', '4') ) | KNOWS('13', '6') )	0.9900787053629756
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('8', '4') ) | KNOWS('13', '8') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('9', '4') ) | KNOWS('13', '9') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('16', '4') ) | KNOWS('13', '16') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('17', '4') ) | KNOWS('13', '17') )	1.0
10.0	true	( ~( LOCALLIKES('13', '4') ) | ~( LOCALLIKES('22', '4') ) | KNOWS('13', '22') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('0', '0') ) | KNOWS('14', '0') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('1', '0') ) | KNOWS('14', '1') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('2', '0') ) | KNOWS('14', '2') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('3', '0') ) | KNOWS('14', '3') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('6', '0') ) | KNOWS('14', '6') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('8', '0') ) | KNOWS('14', '8') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('9', '0') ) | KNOWS('14', '9') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('11', '0') ) | KNOWS('14', '11') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('15', '0') ) | KNOWS('14', '15') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('16', '0') ) | KNOWS('14', '16') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('23', '0') ) | KNOWS('14', '23') )	1.0
10.0	true	( ~( LOCALLIKES('14', '0') ) | ~( LOCALLIKES('24', '0') ) | KNOWS('14', '24') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('0', '1') ) | KNOWS('14', '0') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('1', '1') ) | KNOWS('14', '1') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('2', '1') ) | KNOWS('14', '2') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('3', '1') ) | KNOWS('14', '3') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('6', '1') ) | KNOWS('14', '6') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('8', '1') ) | KNOWS('14', '8') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('9', '1') ) | KNOWS('14', '9') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('11', '1') ) | KNOWS('14', '11') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('15', '1') ) | KNOWS('14', '15') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('16', '1') ) | KNOWS('14', '16') )	1.0
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('23', '1') ) | KNOWS('14', '23') )	0.9853296680375934
10.0	true	( ~( LOCALLIKES('14', '1') ) | ~( LOCALLIKES('24', '1') ) | KNOWS('14', '24') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('0', '2') ) | KNOWS('14', '0') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('1', '2') ) | KNOWS('14', '1') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('2', '2') ) | KNOWS('14', '2') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('3', '2') ) | KNOWS('14', '3') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('6', '2') ) | KNOWS('14', '6') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('8', '2') ) | KNOWS('14', '8') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('9', '2') ) | KNOWS('14', '9') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('11', '2') ) | KNOWS('14', '11') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('16', '2') ) | KNOWS('14', '16') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('15', '2') ) | KNOWS('14', '15') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('23', '2') ) | KNOWS('14', '23') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('2', '3') ) | KNOWS('14', '2') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('1', '3') ) | KNOWS('14', '1') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('3', '3') ) | KNOWS('14', '3') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('0', '3') ) | KNOWS('14', '0') )	1.0
10.0	true	( ~( LOCALLIKES('14', '2') ) | ~( LOCALLIKES('24', '2') ) | KNOWS('14', '24') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('6', '3') ) | KNOWS('14', '6') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('9', '3') ) | KNOWS('14', '9') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('8', '3') ) | KNOWS('14', '8') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('11', '3') ) | KNOWS('14', '11') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('15', '3') ) | KNOWS('14', '15') )	0.9747639652341604
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('16', '3') ) | KNOWS('14', '16') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('23', '3') ) | KNOWS('14', '23') )	1.0
10.0	true	( ~( LOCALLIKES('14', '3') ) | ~( LOCALLIKES('24', '3') ) | KNOWS('14', '24') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('1', '4') ) | KNOWS('14', '1') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('2', '4') ) | KNOWS('14', '2') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('3', '4') ) | KNOWS('14', '3') )	0.9934115884825587
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('0', '4') ) | KNOWS('14', '0') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('6', '4') ) | KNOWS('14', '6') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('8', '4') ) | KNOWS('14', '8') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('11', '4') ) | KNOWS('14', '11') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('9', '4') ) | KNOWS('14', '9') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('15', '4') ) | KNOWS('14', '15') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('16', '4') ) | KNOWS('14', '16') )	1.0
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('23', '4') ) | KNOWS('14', '23') )	0.9289991781115532
10.0	true	( ~( LOCALLIKES('14', '4') ) | ~( LOCALLIKES('24', '4') ) | KNOWS('14', '24') )	1.0
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('2', '0') ) | KNOWS('15', '2') )	1.0
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('6', '0') ) | KNOWS('15', '6') )	0.996236311038956
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('10', '0') ) | KNOWS('15', '10') )	0.9505196176469326
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('11', '0') ) | KNOWS('15', '11') )	1.0
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('12', '0') ) | KNOWS('15', '12') )	1.0
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('16', '0') ) | KNOWS('15', '16') )	1.0
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('18', '0') ) | KNOWS('15', '18') )	1.0
10.0	true	( ~( LOCALLIKES('15', '0') ) | ~( LOCALLIKES('24', '0') ) | KNOWS('15', '24') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('2', '1') ) | KNOWS('15', '2') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('6', '1') ) | KNOWS('15', '6') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('11', '1') ) | KNOWS('15', '11') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('10', '1') ) | KNOWS('15', '10') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('12', '1') ) | KNOWS('15', '12') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('16', '1') ) | KNOWS('15', '16') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('18', '1') ) | KNOWS('15', '18') )	1.0
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('2', '2') ) | KNOWS('15', '2') )	1.0
10.0	true	( ~( LOCALLIKES('15', '1') ) | ~( LOCALLIKES('24', '1') ) | KNOWS('15', '24') )	1.0
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('6', '2') ) | KNOWS('15', '6') )	0.9784639552235603
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('11', '2') ) | KNOWS('15', '11') )	1.0
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('10', '2') ) | KNOWS('15', '10') )	0.9915836676955223
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('12', '2') ) | KNOWS('15', '12') )	1.0
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('16', '2') ) | KNOWS('15', '16') )	1.0
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('18', '2') ) | KNOWS('15', '18') )	1.0
10.0	true	( ~( LOCALLIKES('15', '2') ) | ~( LOCALLIKES('24', '2') ) | KNOWS('15', '24') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('2', '3') ) | KNOWS('15', '2') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('6', '3') ) | KNOWS('15', '6') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('11', '3') ) | KNOWS('15', '11') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('10', '3') ) | KNOWS('15', '10') )	0.9966915054246783
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('12', '3') ) | KNOWS('15', '12') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('16', '3') ) | KNOWS('15', '16') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('18', '3') ) | KNOWS('15', '18') )	1.0
10.0	true	( ~( LOCALLIKES('15', '3') ) | ~( LOCALLIKES('24', '3') ) | KNOWS('15', '24') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('2', '4') ) | KNOWS('15', '2') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('6', '4') ) | KNOWS('15', '6') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('10', '4') ) | KNOWS('15', '10') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('11', '4') ) | KNOWS('15', '11') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('12', '4') ) | KNOWS('15', '12') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('16', '4') ) | KNOWS('15', '16') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('18', '4') ) | KNOWS('15', '18') )	1.0
10.0	true	( ~( LOCALLIKES('15', '4') ) | ~( LOCALLIKES('24', '4') ) | KNOWS('15', '24') )	1.0
10.0	true	( ~( LOCALLIKES('16', '0') ) | ~( LOCALLIKES('6', '0') ) | KNOWS('16', '6') )	1.0
10.0	true	( ~( LOCALLIKES('16', '0') ) | ~( LOCALLIKES('9', '0') ) | KNOWS('16', '9') )	1.0
10.0	true	( ~( LOCALLIKES('16', '0') ) | ~( LOCALLIKES('8', '0') ) | KNOWS('16', '8') )	1.0
10.0	true	( ~( LOCALLIKES('16', '0') ) | ~( LOCALLIKES('13', '0') ) | KNOWS('16', '13') )	1.0
10.0	true	( ~( LOCALLIKES('16', '0') ) | ~( LOCALLIKES('17', '0') ) | KNOWS('16', '17') )	1.0
10.0	true	( ~( LOCALLIKES('16', '0') ) | ~( LOCALLIKES('20', '0') ) | KNOWS('16', '20') )	1.0
10.0	true	( ~( LOCALLIKES('16', '1') ) | ~( LOCALLIKES('6', '1') ) | KNOWS('16', '6') )	1.0
10.0	true	( ~( LOCALLIKES('16', '1') ) | ~( LOCALLIKES('8', '1') ) | KNOWS('16', '8') )	1.0
10.0	true	( ~( LOCALLIKES('16', '1') ) | ~( LOCALLIKES('9', '1') ) | KNOWS('16', '9') )	1.0
10.0	true	( ~( LOCALLIKES('16', '1') ) | ~( LOCALLIKES('13', '1') ) | KNOWS('16', '13') )	1.0
10.0	true	( ~( LOCALLIKES('16', '1') ) | ~( LOCALLIKES('17', '1') ) | KNOWS('16', '17') )	1.0
10.0	true	( ~( LOCALLIKES('16', '1') ) | ~( LOCALLIKES('20', '1') ) | KNOWS('16', '20') )	1.0
10.0	true	( ~( LOCALLIKES('16', '2') ) | ~( LOCALLIKES('6', '2') ) | KNOWS('16', '6') )	1.0
10.0	true	( ~( LOCALLIKES('16', '2') ) | ~( LOCALLIKES('8', '2') ) | KNOWS('16', '8') )	1.0
10.0	true	( ~( LOCALLIKES('16', '2') ) | ~( LOCALLIKES('9', '2') ) | KNOWS('16', '9') )	1.0
10.0	true	( ~( LOCALLIKES('16', '2') ) | ~( LOCALLIKES('13', '2') ) | KNOWS('16', '13') )	1.0
10.0	true	( ~( LOCALLIKES('16', '2') ) | ~( LOCALLIKES('17', '2') ) | KNOWS('16', '17') )	1.0
10.0	true	( ~( LOCALLIKES('16', '2') ) | ~( LOCALLIKES('20', '2') ) | KNOWS('16', '20') )	1.0
10.0	true	( ~( LOCALLIKES('16', '3') ) | ~( LOCALLIKES('6', '3') ) | KNOWS('16', '6') )	1.0
10.0	true	( ~( LOCALLIKES('16', '3') ) | ~( LOCALLIKES('9', '3') ) | KNOWS('16', '9') )	1.0
10.0	true	( ~( LOCALLIKES('16', '3') ) | ~( LOCALLIKES('8', '3') ) | KNOWS('16', '8') )	1.0
10.0	true	( ~( LOCALLIKES('16', '3') ) | ~( LOCALLIKES('13', '3') ) | KNOWS('16', '13') )	1.0
10.0	true	( ~( LOCALLIKES('16', '3') ) | ~( LOCALLIKES('20', '3') ) | KNOWS('16', '20') )	1.0
10.0	true	( ~( LOCALLIKES('16', '3') ) | ~( LOCALLIKES('17', '3') ) | KNOWS('16', '17') )	1.0
10.0	true	( ~( LOCALLIKES('16', '4') ) | ~( LOCALLIKES('6', '4') ) | KNOWS('16', '6') )	1.0
10.0	true	( ~( LOCALLIKES('16', '4') ) | ~( LOCALLIKES('8', '4') ) | KNOWS('16', '8') )	1.0
10.0	true	( ~( LOCALLIKES('16', '4') ) | ~( LOCALLIKES('9', '4') ) | KNOWS('16', '9') )	1.0
10.0	true	( ~( LOCALLIKES('16', '4') ) | ~( LOCALLIKES('13', '4') ) | KNOWS('16', '13') )	1.0
10.0	true	( ~( LOCALLIKES('16', '4') ) | ~( LOCALLIKES('17', '4') ) | KNOWS('16', '17') )	1.0
10.0	true	( ~( LOCALLIKES('16', '4') ) | ~( LOCALLIKES('20', '4') ) | KNOWS('16', '20') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('1', '0') ) | KNOWS('17', '1') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('10', '0') ) | KNOWS('17', '10') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('14', '0') ) | KNOWS('17', '14') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('18', '0') ) | KNOWS('17', '18') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('15', '0') ) | KNOWS('17', '15') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('4', '0') ) | KNOWS('17', '4') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('22', '0') ) | KNOWS('17', '22') )	1.0
10.0	true	( ~( LOCALLIKES('17', '0') ) | ~( LOCALLIKES('24', '0') ) | KNOWS('17', '24') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('1', '1') ) | KNOWS('17', '1') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('4', '1') ) | KNOWS('17', '4') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('10', '1') ) | KNOWS('17', '10') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('15', '1') ) | KNOWS('17', '15') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('14', '1') ) | KNOWS('17', '14') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('18', '1') ) | KNOWS('17', '18') )	0.9974650400690734
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('22', '1') ) | KNOWS('17', '22') )	1.0
10.0	true	( ~( LOCALLIKES('17', '1') ) | ~( LOCALLIKES('24', '1') ) | KNOWS('17', '24') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('1', '2') ) | KNOWS('17', '1') )	0.9780239034444094
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('4', '2') ) | KNOWS('17', '4') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('10', '2') ) | KNOWS('17', '10') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('14', '2') ) | KNOWS('17', '14') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('15', '2') ) | KNOWS('17', '15') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('18', '2') ) | KNOWS('17', '18') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('22', '2') ) | KNOWS('17', '22') )	1.0
10.0	true	( ~( LOCALLIKES('17', '2') ) | ~( LOCALLIKES('24', '2') ) | KNOWS('17', '24') )	1.0
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('1', '3') ) | KNOWS('17', '1') )	0.9071968719363213
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('4', '3') ) | KNOWS('17', '4') )	1.0
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('10', '3') ) | KNOWS('17', '10') )	1.0
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('14', '3') ) | KNOWS('17', '14') )	0.9520167149603367
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('15', '3') ) | KNOWS('17', '15') )	1.0
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('18', '3') ) | KNOWS('17', '18') )	0.9633664824068546
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('22', '3') ) | KNOWS('17', '22') )	1.0
10.0	true	( ~( LOCALLIKES('17', '3') ) | ~( LOCALLIKES('24', '3') ) | KNOWS('17', '24') )	1.0
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('1', '4') ) | KNOWS('17', '1') )	0.9442174285650253
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('4', '4') ) | KNOWS('17', '4') )	1.0
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('10', '4') ) | KNOWS('17', '10') )	1.0
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('14', '4') ) | KNOWS('17', '14') )	0.9997593972511822
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('15', '4') ) | KNOWS('17', '15') )	1.0
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('18', '4') ) | KNOWS('17', '18') )	1.0
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('22', '4') ) | KNOWS('17', '22') )	1.0
10.0	true	( ~( LOCALLIKES('17', '4') ) | ~( LOCALLIKES('24', '4') ) | KNOWS('17', '24') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('0', '0') ) | KNOWS('18', '0') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('3', '0') ) | KNOWS('18', '3') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('6', '0') ) | KNOWS('18', '6') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('8', '0') ) | KNOWS('18', '8') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('9', '0') ) | KNOWS('18', '9') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('13', '0') ) | KNOWS('18', '13') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('14', '0') ) | KNOWS('18', '14') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('15', '0') ) | KNOWS('18', '15') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('16', '0') ) | KNOWS('18', '16') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('20', '0') ) | KNOWS('18', '20') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('21', '0') ) | KNOWS('18', '21') )	1.0
10.0	true	( ~( LOCALLIKES('18', '0') ) | ~( LOCALLIKES('22', '0') ) | KNOWS('18', '22') )	1.0
